FilteredData,TimeDate,seqNumber,Amount,DispensedTotal,Status,TicketData,Type,BillCount_01_1,CoinCount_01_1,BillCount_02_2,CoinCount_02_2,BillCount_03_3,CoinCount_03_3,BillCount_04_4,CoinCount_04_4,BillCount_05_5,CoinCount_05_5,BillCount_06_6,CoinCount_06_6,JournalName
"03:02:29 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503021086"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:02:29.600-07:00"",""TransactionNumber"":413202503021086},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:02:29.600-07:00"",""SequenceNumber"":""0413202503021086"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:02:29.600-07:00,0413202503021086,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"03:04:49 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503042975"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:04:49.485-07:00"",""TransactionNumber"":413202503042975},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:04:49.485-07:00"",""SequenceNumber"":""0413202503042975"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:04:49.485-07:00,0413202503042975,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:07:07 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503064678"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:07:07.358-07:00"",""TransactionNumber"":413202503064678},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:07:07.358-07:00"",""SequenceNumber"":""0413202503064678"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:07:07.358-07:00,0413202503064678,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:09:36 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503091762"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:09:36.883-07:00"",""TransactionNumber"":413202503091762},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:09:36.883-07:00"",""SequenceNumber"":""0413202503091762"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:09:36.883-07:00,0413202503091762,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:11:21 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503110596"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:11:21.691-07:00"",""TransactionNumber"":413202503110596},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:11:21.691-07:00"",""SequenceNumber"":""0413202503110596"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:11:21.691-07:00,0413202503110596,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:15:13 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503145334"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:15:13.280-07:00"",""TransactionNumber"":413202503145334},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:15:13.280-07:00"",""SequenceNumber"":""0413202503145334"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:15:13.280-07:00,0413202503145334,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:24:42 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503242204"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:24:42.491-07:00"",""TransactionNumber"":413202503242204},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:24:42.491-07:00"",""SequenceNumber"":""0413202503242204"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:24:42.491-07:00,0413202503242204,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:28:39 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503281942"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:28:39.876-07:00"",""TransactionNumber"":413202503281942},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:28:39.876-07:00"",""SequenceNumber"":""0413202503281942"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:28:39.876-07:00,0413202503281942,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"03:30:02 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503294360"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:30:02.656-07:00"",""TransactionNumber"":413202503294360},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:30:02.656-07:00"",""SequenceNumber"":""0413202503294360"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:30:02.656-07:00,0413202503294360,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"03:40:55 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503403547"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:40:55.377-07:00"",""TransactionNumber"":413202503403547},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:40:55.377-07:00"",""SequenceNumber"":""0413202503403547"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:40:55.377-07:00,0413202503403547,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:56:19 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503560538"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:56:19.667-07:00"",""TransactionNumber"":413202503560538},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:56:19.667-07:00"",""SequenceNumber"":""0413202503560538"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:56:19.667-07:00,0413202503560538,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:59:29 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202503590796"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T03:59:29.044-07:00"",""TransactionNumber"":413202503590796},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T03:59:29.044-07:00"",""SequenceNumber"":""0413202503590796"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 03:59:29.044-07:00,0413202503590796,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"04:02:10 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202504015163"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T04:02:10.650-07:00"",""TransactionNumber"":413202504015163},""Operation"":{""Amount"":5.0,""BillDespensed"":5.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T04:02:10.650-07:00"",""SequenceNumber"":""0413202504015163"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $5.0""},""TransactionDetail"":{""Amount"":5.0,""DispensedTotal"":5.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":5,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 04:02:10.650-07:00,0413202504015163,5.0,5.0,COMPLETED,BB[1]     $5.0,BillBreak,5,0,0,0,0,0,0,0,0,0,0,0,bills
"04:06:16 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202504055502"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T04:06:16.482-07:00"",""TransactionNumber"":413202504055502},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T04:06:16.482-07:00"",""SequenceNumber"":""0413202504055502"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 04:06:16.482-07:00,0413202504055502,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"04:24:44 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202504242447"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T04:24:44.847-07:00"",""TransactionNumber"":413202504242447},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T04:24:44.847-07:00"",""SequenceNumber"":""0413202504242447"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 04:24:44.847-07:00,0413202504242447,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"04:28:42 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202504282266"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T04:28:42.220-07:00"",""TransactionNumber"":413202504282266},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T04:28:42.220-07:00"",""SequenceNumber"":""0413202504282266"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 04:28:42.220-07:00,0413202504282266,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"04:51:37 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202504511655"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T04:51:37.177-07:00"",""TransactionNumber"":413202504511655},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T04:51:37.177-07:00"",""SequenceNumber"":""0413202504511655"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 04:51:37.177-07:00,0413202504511655,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"04:58:00 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0413202504574030"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-13T04:58:00.162-07:00"",""TransactionNumber"":413202504574030},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-13T04:58:00.162-07:00"",""SequenceNumber"":""0413202504574030"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-13 04:58:00.162-07:00,0413202504574030,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
